timestamp,heatpump_elec,heatpump_heat,heatpump_returnT,heatpump_flowT,heatpump_roomT,heatpump_outsideT,heatpump_flowrate,system_id,capacity_kw,elec_kwh,heat_kwh,deltaT,cop,heating_on
2026-01-03 04:00:00,604.7481800581561,2505.439775910364,26.84736732675248,32.079411637549306,19.74000015258789,-0.0599999986588954,6.90590931120373,615,8,0.6047481800581561,2.505439775910364,5.232044310796827,4.1429471944329395,True
2026-01-03 05:00:00,802.4820727500595,2649.27731092437,26.591876930215445,31.89719881864489,19.700000762939453,0.2000000029802322,8.01327361446135,615,8,0.8024820727500594,2.64927731092437,5.305321888429443,3.301353888000825,True
2026-01-03 06:00:00,773.4793879686956,2796.1424581005585,27.29569840031629,33.1322068049255,19.700000762939453,0.3300000131130218,6.910134021130354,615,8,0.7734793879686956,2.7961424581005585,5.836508404609212,3.6150187084412964,True
2026-01-03 07:00:00,727.3653629239045,2792.1983240223462,27.105027774192767,32.93446926564478,19.61864452038781,0.0799999982118606,6.910134017134512,615,8,0.7273653629239045,2.7921983240223462,5.8294414914520125,3.838783734213173,True
2026-01-03 08:00:00,735.1946471308319,2911.797183098592,27.31557745597732,33.394056411528254,19.600000381469727,-0.8899999856948853,6.912086296081543,615,8,0.7351946471308318,2.9117971830985923,6.078478955550935,3.960579955882652,True
2026-01-03 09:00:00,738.8430978694432,2861.881690140845,27.41504242050816,33.38949287307094,19.58833367029826,-1.3899999856948853,6.911428897481569,615,8,0.7388430978694432,2.861881690140845,5.974450452562781,3.8734633894442254,True
2026-01-03 10:00:00,737.9501386977172,2851.6545961002785,27.36740954407078,33.31980498587521,19.5366668065389,-1.3300000429153442,6.91173482937401,615,8,0.7379501386977172,2.8516545961002784,5.952395441804427,3.864291700158332,True
2026-01-03 11:00:00,739.8991462729256,2847.678062678063,27.32256407343764,33.26618243486453,19.5,-1.9600000381469729,6.912588247206815,615,8,0.7398991462729255,2.847678062678063,5.943618361426893,3.8487381381943693,True
2026-01-03 12:00:00,1047.3904503168685,3382.86797752809,27.55839888433392,34.28126409080591,19.505172433524297,-1.919999957084656,7.892683026495944,615,8,1.0473904503168685,3.3828679775280897,6.722865206471994,3.229806015994003,True
2026-01-03 13:00:00,893.018389668958,2637.7212643678163,27.913189679726788,33.12422407084498,19.567796868793035,-1.9600000381469729,8.5871097383828,615,8,0.893018389668958,2.637721264367816,5.2110343911181936,2.953714385820901,True
2026-01-03 14:00:00,1038.8608444052684,3303.3718309859155,27.440450711317464,33.692507096411475,19.5,-2.259999990463257,8.454601340226723,615,8,1.0388608444052685,3.3033718309859155,6.252056385094011,3.179802038719675,True
2026-01-03 15:00:00,989.6831430489676,2923.7742857142857,27.601114278520857,33.06934280395508,19.49666665395101,-2.470000028610229,9.092103708812168,615,8,0.9896831430489677,2.923774285714286,5.468228525434224,2.954252890179441,True
2026-01-03 16:00:00,1172.8898261172624,3744.127118644068,28.14231633331816,33.55799431989422,19.578333632151285,-2.4800000190734863,10.62444088772192,615,8,1.1728898261172624,3.744127118644068,5.4156779865760605,3.1922240565754043,True
2026-01-03 17:00:00,1148.901415894934,3476.9293785310733,29.52262714623058,36.2404802721099,19.7169493659068,-2.630000114440918,8.383079223040134,615,8,1.148901415894934,3.4769293785310733,6.717853125879319,3.0263078541188215,True
2026-01-03 18:00:00,1085.3568224043568,3720.857938718663,29.46181060344728,37.22083573620299,19.83999938964844,-2.4200000762939453,6.932166022510581,615,8,1.0853568224043568,3.720857938718663,7.759025132755713,3.428234716833459,True
2026-01-03 19:00:00,995.2165236700148,3635.2156862745096,29.61680680496686,37.20030817197485,19.92833305994669,-1.2200000286102295,6.92991035792674,615,8,0.9952165236700148,3.6352156862745097,7.583501367007987,3.652688233982581,True
2026-01-03 20:00:00,821.6637133789062,3218.8,29.74880016326904,36.46217153276716,20.23500006993612,0.5199999809265137,6.928718719482422,615,8,0.8216637133789062,3.2188000000000003,6.71337136949812,3.917417731353151,True
2026-01-03 21:00:00,126.22428561074392,471.7114285714286,27.571400042942592,33.5298284803118,20.48666661580404,2.430000066757202,1.067403902539185,615,8,0.12622428561074392,0.4717114285714286,5.958428437369207,3.7370893112131633,True
2026-01-03 22:00:00,664.5901692690475,2596.516853932584,25.46896066558495,30.74806176410632,20.31666628519694,2.309999942779541,6.762588193242469,615,8,0.6645901692690475,2.596516853932584,5.2791010985213696,3.9069444207824726,True
2026-01-03 23:00:00,474.24943922610765,1933.5870786516853,29.578988739613735,32.67073035508059,20.56000022888184,2.799999952316284,8.340759465826697,615,8,0.4742494392261076,1.9335870786516853,3.0917416154668587,4.077152061174731,True
2026-01-04 00:00:00,673.1885803589249,2668.9554317548746,27.534373291355653,31.21537607028292,20.44499979019165,2.8399999141693115,9.137388848328657,615,8,0.6731885803589249,2.6689554317548745,3.681002778927269,3.9646475142698705,True
2026-01-04 01:00:00,540.1812849843968,2250.8659217877093,27.288407938440415,31.989692735938387,20.50333334604899,2.390000104904175,6.914045397795778,615,8,0.5401812849843968,2.2508659217877094,4.701284797497973,4.16687135292502,True
2026-01-04 02:00:00,488.0906251560558,2084.403409090909,26.77593754638325,31.12553973631425,20.4542371135647,2.240000009536743,6.909194000742652,615,8,0.48809062515605584,2.084403409090909,4.349602189930998,4.2705253935669605,True
2026-01-04 03:00:00,472.3287750200668,1777.1704545454545,26.362755499102853,30.210767063227568,20.33999938964844,2.1700000762939453,7.303780479864641,615,8,0.4723287750200668,1.7771704545454545,3.8480115641247146,3.7625707950356224,True
2026-01-04 04:00:00,689.6314757726983,2901.4874651810583,26.402033436597225,32.1415876372611,20.20689720943056,1.4800000190734863,7.6139644088851375,615,8,0.6896314757726983,2.9014874651810585,5.739554200663871,4.2073013879334376,True
2026-01-04 05:00:00,621.5056656359276,2647.1926345609063,27.34524096307944,32.86558076680213,20.200000762939453,0.8199999928474426,6.913327554805421,615,8,0.6215056656359276,2.6471926345609065,5.520339803722692,4.259321806587694,True
2026-01-04 06:00:00,608.3872523321309,2469.838068181818,27.17840905081142,32.32840911908583,20.200000762939453,1.1200000047683716,6.914971674030477,615,8,0.6083872523321309,2.469838068181818,5.150000068274412,4.059647960594486,True
2026-01-04 07:00:00,661.1340112020803,2278.5813953488373,26.60915691908016,31.20177323319191,20.14237342446537,1.2300000190734863,8.034358445988145,615,8,0.6611340112020803,2.278581395348837,4.592616314111751,3.446474325539384,True
2026-01-04 08:00:00,600.4405088775894,2439.85393258427,26.60643269506733,31.697078699476265,20.05762733847408,-1.0700000524520874,6.911447480823217,615,8,0.6004405088775894,2.4398539325842696,5.090646004408935,4.063439918710878,True
2026-01-04 09:00:00,682.6399997335085,2293.002816901409,26.162788686618,30.86191546480421,19.94576250496557,-0.8600000143051147,8.022918761616022,615,8,0.6826399997335085,2.293002816901409,4.6991267781862085,3.359022058180827,True
2026-01-04 10:00:00,656.6033987418112,2546.342776203966,26.555779146405182,31.86994333240196,19.89830469681045,-1.0,6.91054136422133,615,8,0.6566033987418113,2.546342776203966,5.314164185996777,3.8780529937604475,True
